Beat,Chapter,Scene,Order,Character,Voice,Line,Words,Ordering,Cue,File
29,CH6 THIS THING OF OURS,Initiation Cabin,192,Lag,lag,It’s the wet.,3,RUN — authored order,vo.initiation.cabin.in-210-lag.0oz6emn.1,vo.initiation.cabin.in-210-lag.0oz6emn.1.mp3
29,CH6 THIS THING OF OURS,Initiation Cabin,193,Seff,seff,Mm.,1,RUN — authored order,vo.initiation.cabin.in-210-seff.1u7hwnn.1,vo.initiation.cabin.in-210-seff.1u7hwnn.1.mp3
29,CH6 THIS THING OF OURS,Initiation Cabin,194,Irish's Deep Dives,irish,Are we doing the thing with the card?,8,RUN — authored order,vo.initiation.cabin.in-220-irish.1snxq1h.1,vo.initiation.cabin.in-220-irish.1snxq1h.1.mp3
29,CH6 THIS THING OF OURS,Initiation Cabin,195,Hog Mama,hogmama,Yes.,1,RUN — authored order,vo.initiation.cabin.in-220-hogmama.1ssev5m.1,vo.initiation.cabin.in-220-hogmama.1ssev5m.1.mp3
29,CH6 THIS THING OF OURS,Initiation Cabin,196,Irish's Deep Dives,irish,Right. Only last time nobody brought a card.,8,RUN — authored order,vo.initiation.cabin.in-220-irish.037klvh.1,vo.initiation.cabin.in-220-irish.037klvh.1.mp3
29,CH6 THIS THING OF OURS,Initiation Cabin,197,Hog Mama,hogmama,Somebody brought a card.,4,RUN — authored order,vo.initiation.cabin.in-220-hogmama.116rlrr.1,vo.initiation.cabin.in-220-hogmama.116rlrr.1.mp3
29,CH6 THIS THING OF OURS,Initiation Cabin,198,Irish's Deep Dives,irish,Somebody brought a receipt.,4,RUN — authored order,vo.initiation.cabin.in-220-irish.1khl87n.1,vo.initiation.cabin.in-220-irish.1khl87n.1.mp3
29,CH6 THIS THING OF OURS,Initiation Cabin,199,The Shubenator,shubenator,It’s the smoke.,3,RUN — authored order,vo.initiation.cabin.in-230-shubenator.1nrrfvw.1,vo.initiation.cabin.in-230-shubenator.1nrrfvw.1.mp3
29,CH6 THIS THING OF OURS,Initiation Cabin,200,Numbskull,numbskull,Watch your feet through here.,5,RUN — authored order,vo.initiation.cabin.in-240-numbskull.0nyjs1k.1,vo.initiation.cabin.in-240-numbskull.0nyjs1k.1.mp3
29,CH6 THIS THING OF OURS,Initiation Cabin,201,Tony (the Prospect),player,…Thanks.,1,RUN — authored order,vo.initiation.cabin.in-240-prospect.0sljbim.1,vo.initiation.cabin.in-240-prospect.0sljbim.1.mp3
29,CH6 THIS THING OF OURS,Initiation Cabin,202,Numbskull,numbskull,"It gets you every time, that bit.",7,RUN — authored order,vo.initiation.cabin.in-240-numbskull.1y02bwa.1,vo.initiation.cabin.in-240-numbskull.1y02bwa.1.mp3
29,CH6 THIS THING OF OURS,Initiation Cabin,203,Tony (the Prospect),player,Where are we going?,4,RUN — authored order,vo.initiation.cabin.in-246-prospect.0ncowzt.1,vo.initiation.cabin.in-246-prospect.0ncowzt.1.mp3
29,CH6 THIS THING OF OURS,Initiation Cabin,204,Booski,booski,Up.,1,RUN — authored order,vo.initiation.cabin.in-246-booskibro.1mkgx7u.1,vo.initiation.cabin.in-246-booskibro.1mkgx7u.1.mp3
29,CH6 THIS THING OF OURS,Initiation Cabin,205,Tony (the Prospect),player,Is somebody going to tell me what that was?,9,RUN — authored order,vo.initiation.cabin.in-247-prospect.0tjyt2w.1,vo.initiation.cabin.in-247-prospect.0tjyt2w.1.mp3
29,CH6 THIS THING OF OURS,Initiation Cabin,206,Lag,lag,Probably not.,2,RUN — authored order,vo.initiation.cabin.in-247-lag.0ilit57.1,vo.initiation.cabin.in-247-lag.0ilit57.1.mp3
29,CH6 THIS THING OF OURS,Initiation Cabin,207,Booski,booski,In.,1,RUN — authored order,vo.initiation.cabin.in-260-booskibro.1gudewg.1,vo.initiation.cabin.in-260-booskibro.1gudewg.1.mp3
29,CH6 THIS THING OF OURS,Initiation Cabin,208,BIG UNCLE LOU SPUTTHOLE,lou,Come forward.,2,RUN — authored order,vo.initiation.cabin.in-310-lou.1t6766a.1,vo.initiation.cabin.in-310-lou.1t6766a.1.mp3
29,CH6 THIS THING OF OURS,Initiation Cabin,209,BIG UNCLE LOU SPUTTHOLE,lou,"All of the men in this room are bound by blood. This is a family. And in this thing of ours, we follow a code of honor. There’s a way of life... a brotherhood.",34,RUN — authored order,vo.initiation.cabin.in-320-lou.0p69cz0.1,vo.initiation.cabin.in-320-lou.0p69cz0.1.mp3
29,CH6 THIS THING OF OURS,Initiation Cabin,210,Booski,booski,You are here because of your deeds and the assertions of those who stand at your side.,17,RUN — authored order,vo.initiation.cabin.in-330-booskibro.09hb3ch.1,vo.initiation.cabin.in-330-booskibro.09hb3ch.1.mp3
29,CH6 THIS THING OF OURS,Initiation Cabin,211,Booski,booski,"You did what was asked. You kept your mouth shut. You handled yourself at the Bing. You flew the beef run. When it came time to stand up, you stood up.",31,RUN — authored order,vo.initiation.cabin.in-340-booskibro.08uea1h.1,vo.initiation.cabin.in-340-booskibro.08uea1h.1.mp3
29,CH6 THIS THING OF OURS,Initiation Cabin,212,Booski,booski,You carried Lou’s case. You held his house when they came for it. You walked into their palace alone and ended the war.,23,RUN — authored order,vo.initiation.cabin.in-340-booskibro.1fff3e2.1,vo.initiation.cabin.in-340-booskibro.1fff3e2.1.mp3
29,CH6 THIS THING OF OURS,Initiation Cabin,213,Rippinflow,rippinflow,"This life is one of secrecy. If you make a friend, meet a woman, live out there among regular people... they must not know about our thing.",27,RUN — authored order,vo.initiation.cabin.in-350-rippinflow.1hyk744.1,vo.initiation.cabin.in-350-rippinflow.1hyk744.1.mp3
29,CH6 THIS THING OF OURS,Initiation Cabin,214,BIG UNCLE LOU SPUTTHOLE,lou,It is binding. It is not forgiving. To betray one is to betray all.,14,RUN — authored order,vo.initiation.cabin.in-360-lou.1cj0ypn.1,vo.initiation.cabin.in-360-lou.1cj0ypn.1.mp3
29,CH6 THIS THING OF OURS,Initiation Cabin,215,BIG UNCLE LOU SPUTTHOLE,lou,You didn’t say anything out there.,6,RUN — authored order,vo.initiation.cabin.in-365-silent-lou.06zmzt5.1,vo.initiation.cabin.in-365-silent-lou.06zmzt5.1.mp3
29,CH6 THIS THING OF OURS,Initiation Cabin,216,BIG UNCLE LOU SPUTTHOLE,lou,Good.,1,RUN — authored order,vo.initiation.cabin.in-365-silent-lou.1hlgrfm.1,vo.initiation.cabin.in-365-silent-lou.1hlgrfm.1.mp3
29,CH6 THIS THING OF OURS,Initiation Cabin,217,BIG UNCLE LOU SPUTTHOLE,lou,Do you wish to commit yourself... your life... to this family?,11,RUN — authored order,vo.initiation.cabin.in-370-lou.1o1uo7u.1,vo.initiation.cabin.in-370-lou.1o1uo7u.1.mp3
29,CH6 THIS THING OF OURS,Initiation Cabin,218,Tony (the Prospect),player,Yes. I do.,3,RUN — authored order,vo.initiation.cabin.in-371-prospect.0v3lnxo.1,vo.initiation.cabin.in-371-prospect.0v3lnxo.1.mp3
29,CH6 THIS THING OF OURS,Initiation Cabin,219,Tony (the Prospect),player,No. I don’t.,3,RUN — authored order,vo.initiation.cabin.fail-b-prospect.0wv20kn.1,vo.initiation.cabin.fail-b-prospect.0wv20kn.1.mp3
29,CH6 THIS THING OF OURS,Initiation Cabin,220,BIG UNCLE LOU SPUTTHOLE,lou,Then before the eyes of all here present... join me.,10,RUN — authored order,vo.initiation.cabin.in-380-lou.1bwulo9.1,vo.initiation.cabin.in-380-lou.1bwulo9.1.mp3
29,CH6 THIS THING OF OURS,Initiation Cabin,221,BIG UNCLE LOU SPUTTHOLE,lou,Give me your hand.,4,RUN — authored order,vo.initiation.cabin.in-410-lou.0zn68ys.1,vo.initiation.cabin.in-410-lou.0zn68ys.1.mp3
29,CH6 THIS THING OF OURS,Initiation Cabin,222,BIG UNCLE LOU SPUTTHOLE,lou,To become a man of honor... repeat these words.,9,RUN — authored order,vo.initiation.cabin.in-430-lou.17nhb4i.1,vo.initiation.cabin.in-430-lou.17nhb4i.1.mp3
29,CH6 THIS THING OF OURS,Initiation Cabin,223,BIG UNCLE LOU SPUTTHOLE,lou,I swear my loyalty to this family.,7,RUN — authored order,vo.initiation.cabin.in-430-lou.1800mnn.1,vo.initiation.cabin.in-430-lou.1800mnn.1.mp3
29,CH6 THIS THING OF OURS,Initiation Cabin,224,Tony (the Prospect),player,I swear my loyalty to this family.,7,RUN — authored order,vo.initiation.cabin.in-430-prospect.1800mnn.1,vo.initiation.cabin.in-430-prospect.1800mnn.1.mp3
29,CH6 THIS THING OF OURS,Initiation Cabin,225,BIG UNCLE LOU SPUTTHOLE,lou,My flesh must burn in hell like this saint if I do not keep my oath.,16,RUN — authored order,vo.initiation.cabin.in-435-lou.0aarlpi.1,vo.initiation.cabin.in-435-lou.0aarlpi.1.mp3
29,CH6 THIS THING OF OURS,Initiation Cabin,226,Tony (the Prospect),player,My flesh must burn in hell like this saint if I do not keep my oath.,16,RUN — authored order,vo.initiation.cabin.in-435-prospect.0aarlpi.1,vo.initiation.cabin.in-435-prospect.0aarlpi.1.mp3
29,CH6 THIS THING OF OURS,Initiation Cabin,227,BIG UNCLE LOU SPUTTHOLE,lou,"From this day forward, your word is the word of this family. Your enemies are our enemies. Your loyalty is no longer yours alone — it belongs to all of us.",31,RUN — authored order,vo.initiation.cabin.in-450-lou.0qt3496.1,vo.initiation.cabin.in-450-lou.0qt3496.1.mp3
29,CH6 THIS THING OF OURS,Initiation Cabin,228,BIG UNCLE LOU SPUTTHOLE,lou,Welcome.,1,RUN — authored order,vo.initiation.cabin.in-460-lou.08jlcav.1,vo.initiation.cabin.in-460-lou.08jlcav.1.mp3
29,CH6 THIS THING OF OURS,Initiation Cabin,229,Booski,booski,Welcome.,1,RUN — authored order,vo.initiation.cabin.in-460-booskibro.08jlcav.1,vo.initiation.cabin.in-460-booskibro.08jlcav.1.mp3
29,CH6 THIS THING OF OURS,Initiation Cabin,230,Ape,ape,SALUD!,1,RUN — authored order,vo.initiation.cabin.in-500-ape.0juxi7h.1,vo.initiation.cabin.in-500-ape.0juxi7h.1.mp3
29,CH6 THIS THING OF OURS,Initiation Cabin,231,Hog Mama,hogmama,SALUD!,1,RUN — authored order,vo.initiation.cabin.in-500-hogmama.0juxi7h.1,vo.initiation.cabin.in-500-hogmama.0juxi7h.1.mp3
29,CH6 THIS THING OF OURS,Initiation Cabin,232,CAPTAIN LOU SASOLE,lou2,SALUD!,1,RUN — authored order,vo.initiation.cabin.in-500-sasole.0juxi7h.1,vo.initiation.cabin.in-500-sasole.0juxi7h.1.mp3
29,CH6 THIS THING OF OURS,Initiation Cabin,233,Eric,eric,"Salud, kid.",2,RUN — authored order,vo.initiation.cabin.in-510-eric.0gfm3yw.1,vo.initiation.cabin.in-510-eric.0gfm3yw.1.mp3
29,CH6 THIS THING OF OURS,Initiation Cabin,234,Snow,snow,You’re family now.,3,RUN — authored order,vo.initiation.cabin.in-510-snow.0k2r3sk.1,vo.initiation.cabin.in-510-snow.0k2r3sk.1.mp3
29,CH6 THIS THING OF OURS,Initiation Cabin,235,Irish's Deep Dives,irish,"That’s it, brother.",3,RUN — authored order,vo.initiation.cabin.in-510-irish.046pkld.1,vo.initiation.cabin.in-510-irish.046pkld.1.mp3
29,CH6 THIS THING OF OURS,Initiation Cabin,236,Numbskull,numbskull,He made it.,3,RUN — authored order,vo.initiation.cabin.in-510-numbskull.1u7dsrm.1,vo.initiation.cabin.in-510-numbskull.1u7dsrm.1.mp3
29,CH6 THIS THING OF OURS,Initiation Cabin,237,Seff,seff,Salud!,1,RUN — authored order,vo.initiation.cabin.in-510-seff.02uoq5p.1,vo.initiation.cabin.in-510-seff.02uoq5p.1.mp3
29,CH6 THIS THING OF OURS,Initiation Cabin,238,Hog Mama,hogmama,"Come here. Come here, baby.",5,RUN — authored order,vo.initiation.cabin.in-510-hogmama.1nr42bj.1,vo.initiation.cabin.in-510-hogmama.1nr42bj.1.mp3
29,CH6 THIS THING OF OURS,Initiation Cabin,239,Ape,ape,Look at his face. Look at it.,7,RUN — authored order,vo.initiation.cabin.in-510-ape.0xst0zj.1,vo.initiation.cabin.in-510-ape.0xst0zj.1.mp3
29,CH6 THIS THING OF OURS,Initiation Cabin,240,Ape,ape,He’s gone grey. He’s actually gone grey.,7,RUN — authored order,vo.initiation.cabin.in-510-ape.0zlwnzq.1,vo.initiation.cabin.in-510-ape.0zlwnzq.1.mp3
29,CH6 THIS THING OF OURS,Initiation Cabin,241,CAPTAIN LOU SASOLE,lou2,"Still top five, this one.",5,RUN — authored order,vo.initiation.cabin.in-510-sasole.0fiu2nk.1,vo.initiation.cabin.in-510-sasole.0fiu2nk.1.mp3
29,CH6 THIS THING OF OURS,Initiation Cabin,242,Lag,lag,Congrats. Genuinely.,2,RUN — authored order,vo.initiation.cabin.in-510-lag.1aak3yu.1,vo.initiation.cabin.in-510-lag.1aak3yu.1.mp3
29,CH6 THIS THING OF OURS,Initiation Cabin,243,Rippinflow,rippinflow,Good. Now sit down.,4,RUN — authored order,vo.initiation.cabin.in-510-rippinflow.1k732ys.1,vo.initiation.cabin.in-510-rippinflow.1k732ys.1.mp3
29,CH6 THIS THING OF OURS,Initiation Cabin,244,The Shubenator,shubenator,It’s the stove.,3,RUN — authored order,vo.initiation.cabin.in-510-shubenator.1kfql4w.1,vo.initiation.cabin.in-510-shubenator.1kfql4w.1.mp3
29,CH6 THIS THING OF OURS,Initiation Cabin,245,Gratin,gratin,There’s food. Nobody’s eating it.,5,RUN — authored order,vo.initiation.cabin.in-510-gratin.09pdb6x.1,vo.initiation.cabin.in-510-gratin.09pdb6x.1.mp3
29,CH6 THIS THING OF OURS,Initiation Cabin,246,Numbskull,numbskull,I said I liked him. I said that before.,9,RUN — authored order,vo.initiation.cabin.in-510-numbskull.1cws2gf.1,vo.initiation.cabin.in-510-numbskull.1cws2gf.1.mp3
29,CH6 THIS THING OF OURS,Initiation Cabin,247,Irish's Deep Dives,irish,"The card was fine, by the way. That was a proper card.",12,RUN — authored order,vo.initiation.cabin.in-510-irish.1puj0x9.1,vo.initiation.cabin.in-510-irish.1puj0x9.1.mp3
29,CH6 THIS THING OF OURS,Initiation Cabin,248,Booski,booski,SIT HIM DOWN. Somebody sit him down.,7,RUN — authored order,vo.initiation.cabin.in-510-booskibro.1ny7ol1.1,vo.initiation.cabin.in-510-booskibro.1ny7ol1.1.mp3
29,CH6 THIS THING OF OURS,Initiation Cabin,249,BIG UNCLE LOU SPUTTHOLE,lou,"Tonight, you became one of us. That means something.",9,RUN — authored order,vo.initiation.cabin.in-520-lou.13css28.1,vo.initiation.cabin.in-520-lou.13css28.1.mp3
29,CH6 THIS THING OF OURS,Initiation Cabin,250,BIG UNCLE LOU SPUTTHOLE,lou,It also means every move you make reflects on me... and on this family. So don’t embarrass us.,18,RUN — authored order,vo.initiation.cabin.in-520-lou.1yrqj63.1,vo.initiation.cabin.in-520-lou.1yrqj63.1.mp3
29,CH6 THIS THING OF OURS,Initiation Cabin,251,BIG UNCLE LOU SPUTTHOLE,lou,And don’t think this means you get to relax. You still got work to do.,15,RUN — authored order,vo.initiation.cabin.in-520-lou.0p8y88k.1,vo.initiation.cabin.in-520-lou.0p8y88k.1.mp3
29,CH6 THIS THING OF OURS,Initiation Cabin,252,Booski,booski,Drink. Tonight you earned it.,5,RUN — authored order,vo.initiation.cabin.in-530-booskibro.106nqi3.1,vo.initiation.cabin.in-530-booskibro.106nqi3.1.mp3
29,CH6 THIS THING OF OURS,Initiation Cabin,253,Tony (the Prospect),player,…Cheers.,1,RUN — authored order,vo.initiation.cabin.in-530-prospect.1dbsrar.1,vo.initiation.cabin.in-530-prospect.1dbsrar.1.mp3
R,ALL SCENES,97.8 THE SQUATCH (radio),1,97.8 station announcer,announcer,Ninety seven point EIGHT! THE SQUAAATCH!,6,"ROTATION — scheduled, not a conversation",radio.ident.squatch,radio.ident.squatch.mp3
R,ALL SCENES,97.8 THE SQUATCH (radio),2,98,uncle,Uncle Squatch Beats. Ninety eight point eight. Nobody here is qualified and nobody here is leaving.,16,"ROTATION — scheduled, not a conversation",radio.ident.uncle,radio.ident.uncle.mp3
R,ALL SCENES,97.8 THE SQUATCH (radio),3,101,ksqch,K-S-Q-C-H! One oh one point seven! Turn it UP!,9,"ROTATION — scheduled, not a conversation",radio.ident.ksqch,radio.ident.ksqch.mp3
R,ALL SCENES,97.8 THE SQUATCH (radio),4,Tony (the Prospect),player,"Oh, this is us. This is actually us.",8,RUN — authored order,vo.radio.song.1,vo.radio.song.1.mp3
R,ALL SCENES,97.8 THE SQUATCH (radio),5,Tony (the Prospect),player,Turn it up. Nobody's here. Turn it up.,8,RUN — authored order,vo.radio.song.2,vo.radio.song.2.mp3
R,ALL SCENES,97.8 THE SQUATCH (radio),6,Tony (the Prospect),player,I've heard this one about four hundred times.,8,RUN — authored order,vo.radio.ad.1,vo.radio.ad.1.mp3
R,ALL SCENES,97.8 THE SQUATCH (radio),7,Tony (the Prospect),player,I have heard this one about four hundred times.,9,RUN — authored order,vo.radio.ad.2,vo.radio.ad.2.mp3
R,ALL SCENES,97.8 THE SQUATCH (radio),8,Tony (the Prospect),player,Every host thinks he is the smartest man in the building.,11,RUN — authored order,vo.radio.ad.3,vo.radio.ad.3.mp3
R,ALL SCENES,97.8 THE SQUATCH (radio),9,Tony (the Prospect),player,Eat those pasture raised eggs. Yes. Alright.,7,RUN — authored order,vo.radio.ad.4,vo.radio.ad.4.mp3
R,ALL SCENES,97.8 THE SQUATCH (radio),10,Tony (the Prospect),player,"Hang on, this is us. This is actually us.",9,RUN — authored order,vo.radio.song.3,vo.radio.song.3.mp3
R,ALL SCENES,97.8 THE SQUATCH (radio),11,Tony (the Prospect),player,Somebody in this group made this. In a basement.,9,RUN — authored order,vo.radio.song.4,vo.radio.song.4.mp3
R,ALL SCENES,97.8 THE SQUATCH (radio),12,Tony (the Prospect),player,Turn that up.,3,RUN — authored order,vo.radio.song.5,vo.radio.song.5.mp3
R,ALL SCENES,97.8 THE SQUATCH (radio),13,Tony (the Prospect),player,This one still holds up.,5,RUN — authored order,vo.radio.song.6,vo.radio.song.6.mp3
R,ALL SCENES,97.8 THE SQUATCH (radio),14,97.8 station announcer,announcer,And in the community wire — a disturbance last night at a family restaurant on the east side. No arrests. The owner says he did not see anything and would like everybody to stop asking.,35,RUN — authored order,vo.news.radio.day_two.1,vo.news.radio.day_two.1.mp3
R,ALL SCENES,97.8 THE SQUATCH (radio),15,101,ksqch,"…the restaurant remains closed this morning. Staff describe a man who came in, did not order, and left. That is the whole description. That is what we have.",28,RUN — authored order,vo.news.tv.day_two.1,vo.news.tv.day_two.1.mp3
R,ALL SCENES,97.8 THE SQUATCH (radio),16,97.8 station announcer,announcer,"Wet one out there today. Also on the wire — that motel out on the county road. Fire crews were there before dawn. Nobody is saying what for, and the county road is shut both ways.",36,RUN — authored order,vo.news.radio.date.1,vo.news.radio.date.1.mp3
R,ALL SCENES,97.8 THE SQUATCH (radio),17,101,ksqch,"…the Jerky Motel. We are told there is nothing to tell. We have been told that four times this morning, by four different people, using the same four words.",29,RUN — authored order,vo.news.tv.date.1,vo.news.tv.date.1.mp3
R,ALL SCENES,97.8 THE SQUATCH (radio),18,97.8 station announcer,announcer,"Clear over downtown this morning. Traffic crews report lane work near Mercer, so give yourself time and mind the diversions.",20,RUN — authored order,vo.news.radio.heist_day.1,vo.news.radio.heist_day.1.mp3
R,ALL SCENES,97.8 THE SQUATCH (radio),19,101,ksqch,"A quiet opening downtown. Cumberland Fidelity begins commercial service at nine, and the city says the construction outside will not affect customers.",22,RUN — authored order,vo.news.tv.heist_day.1,vo.news.tv.heist_day.1.mp3
R,ALL SCENES,97.8 THE SQUATCH (radio),20,97.8 station announcer,announcer,"Downtown remains sealed after the robbery at Cumberland Fidelity. Police have not released names, faces, or a reliable count of the missing cash.",23,RUN — authored order,vo.news.radio.post_heist.1,vo.news.radio.post_heist.1.mp3
R,ALL SCENES,97.8 THE SQUATCH (radio),21,101,ksqch,Helicopter pictures show abandoned vehicles on Bank Avenue and Mercer Street. Investigators say the crew changed cars before leaving the industrial district.,22,RUN — authored order,vo.news.tv.post_heist.1,vo.news.tv.post_heist.1.mp3
R,ALL SCENES,97.8 THE SQUATCH (radio),22,97.8 station announcer,announcer,"Quiet week on the wire, which around here means somebody has had a word. Clear and warm tonight. Lovely evening for whatever you have got on.",26,RUN — authored order,vo.news.radio.big_night.1,vo.news.radio.big_night.1.mp3
R,ALL SCENES,97.8 THE SQUATCH (radio),23,101,ksqch,"…and no further comment from anybody about anything. Back to the weather, which is the only thing left that will talk to us.",23,RUN — authored order,vo.news.tv.big_night.1,vo.news.tv.big_night.1.mp3
