"Cue ID","File","Format","Duration","Source or license note","Loop flag","Number of uses","Scenes using it","Orphan status","Duplicate status","Filename-content mismatch","Loudness issue","Playback issue","Recommended action"
"track:nehoo-with-a-guu.mp3","assets/music/nehoo-with-a-guu.mp3","MP3","251.481","Artist metadata: Silver Sasquatches. License/source field not recorded in manifest.","Runtime-dependent","1","airstrip_smuggling; apartment; bada_bing_one; countryside_cabin; luxury_apartment; mansion; mansion_return; no_wake; silver_pines","No","No byte-identical audit duplicate","UNVERIFIED — manifest text/title is not an audio-content check","UNMEASURED — no integrated-LUFS evidence","No source-level issue; active-play receipt pending","OWNER: record provenance/license; keep the selected track unchanged meanwhile."
"track:sallie-j.mp3","assets/music/sallie-j.mp3","MP3","39.264","Artist metadata: Silver Sasquatches. License/source field not recorded in manifest.","Runtime-dependent","1","bada_bing_one","No","No byte-identical audit duplicate","UNVERIFIED — manifest text/title is not an audio-content check","UNMEASURED — no integrated-LUFS evidence","No source-level issue; active-play receipt pending","OWNER: record provenance/license; keep the selected track unchanged meanwhile."
"track:squatch-up.mp3","assets/music/squatch-up.mp3","MP3","137.448","Artist metadata: Silver Sasquatches. License/source field not recorded in manifest.","Runtime-dependent","1","bada_bing_one","No","No byte-identical audit duplicate","UNVERIFIED — manifest text/title is not an audio-content check","UNMEASURED — no integrated-LUFS evidence","No source-level issue; active-play receipt pending","OWNER: record provenance/license; keep the selected track unchanged meanwhile."
"track:squatches-in-the-house.mp3","assets/music/squatches-in-the-house.mp3","MP3","101.184","Artist metadata: Silver Sasquatches. License/source field not recorded in manifest.","Runtime-dependent","1","bada_bing_one","No","No byte-identical audit duplicate","UNVERIFIED — manifest text/title is not an audio-content check","UNMEASURED — no integrated-LUFS evidence","No source-level issue; active-play receipt pending","OWNER: record provenance/license; keep the selected track unchanged meanwhile."
"track:through-the-night.mp3","assets/music/through-the-night.mp3","MP3","289.128","License/source field not recorded in manifest.","Runtime-dependent","1","airstrip_smuggling; apartment; bada_bing_one; countryside_cabin; luxury_apartment; mansion; mansion_return; no_wake; silver_pines","No","No byte-identical audit duplicate","UNVERIFIED — manifest text/title is not an audio-content check","UNMEASURED — no integrated-LUFS evidence","No source-level issue; active-play receipt pending","OWNER: record provenance/license; keep the selected track unchanged meanwhile."
"vo.news.radio.big_night.1","assets/sfx/vo.news.radio.big_night.1.mp3","MP3","10.292","Voice: announcer. License/source field not recorded in manifest.","No","0","None found","YES — no source/runtime use found","No byte-identical audit duplicate","UNVERIFIED — manifest text/title is not an audio-content check","UNMEASURED — no integrated-LUFS evidence","No reachable runtime use found","Mechanical: confirm the cue is dead, then remove the manifest row and file together; do not hide drift by renaming it."
"vo.news.radio.date.1","assets/sfx/vo.news.radio.date.1.mp3","MP3","15.151","Voice: announcer. License/source field not recorded in manifest.","No","0","None found","YES — no source/runtime use found","No byte-identical audit duplicate","UNVERIFIED — manifest text/title is not an audio-content check","UNMEASURED — no integrated-LUFS evidence","No reachable runtime use found","Mechanical: confirm the cue is dead, then remove the manifest row and file together; do not hide drift by renaming it."
"vo.news.radio.day_two.1","assets/sfx/vo.news.radio.day_two.1.mp3","MP3","14.367","Voice: announcer. License/source field not recorded in manifest.","No","0","None found","YES — no source/runtime use found","No byte-identical audit duplicate","UNVERIFIED — manifest text/title is not an audio-content check","UNMEASURED — no integrated-LUFS evidence","No reachable runtime use found","Mechanical: confirm the cue is dead, then remove the manifest row and file together; do not hide drift by renaming it."
"vo.news.radio.heist_day.1","assets/sfx/vo.news.radio.heist_day.1.mp3","MP3","8.829","Voice: announcer. License/source field not recorded in manifest.","No","0","None found","YES — no source/runtime use found","No byte-identical audit duplicate","UNVERIFIED — manifest text/title is not an audio-content check","UNMEASURED — no integrated-LUFS evidence","No reachable runtime use found","Mechanical: confirm the cue is dead, then remove the manifest row and file together; do not hide drift by renaming it."
"vo.news.radio.post_heist.1","assets/sfx/vo.news.radio.post_heist.1.mp3","MP3","12.565","Voice: announcer. License/source field not recorded in manifest.","No","0","None found","YES — no source/runtime use found","No byte-identical audit duplicate","UNVERIFIED — manifest text/title is not an audio-content check","UNMEASURED — no integrated-LUFS evidence","No reachable runtime use found","Mechanical: confirm the cue is dead, then remove the manifest row and file together; do not hide drift by renaming it."
"vo.news.tv.big_night.1","assets/sfx/vo.news.tv.big_night.1.mp3","MP3","6.844","Voice: ksqch. License/source field not recorded in manifest.","No","0","None found","YES — no source/runtime use found","No byte-identical audit duplicate","UNVERIFIED — manifest text/title is not an audio-content check","UNMEASURED — no integrated-LUFS evidence","No reachable runtime use found","Mechanical: confirm the cue is dead, then remove the manifest row and file together; do not hide drift by renaming it."
"vo.news.tv.date.1","assets/sfx/vo.news.tv.date.1.mp3","MP3","10.057","Voice: ksqch. License/source field not recorded in manifest.","No","0","None found","YES — no source/runtime use found","No byte-identical audit duplicate","UNVERIFIED — manifest text/title is not an audio-content check","UNMEASURED — no integrated-LUFS evidence","No reachable runtime use found","Mechanical: confirm the cue is dead, then remove the manifest row and file together; do not hide drift by renaming it."
"vo.news.tv.day_two.1","assets/sfx/vo.news.tv.day_two.1.mp3","MP3","10.057","Voice: ksqch. License/source field not recorded in manifest.","No","0","None found","YES — no source/runtime use found","No byte-identical audit duplicate","UNVERIFIED — manifest text/title is not an audio-content check","UNMEASURED — no integrated-LUFS evidence","No reachable runtime use found","Mechanical: confirm the cue is dead, then remove the manifest row and file together; do not hide drift by renaming it."
"vo.news.tv.heist_day.1","assets/sfx/vo.news.tv.heist_day.1.mp3","MP3","9.117","Voice: ksqch. License/source field not recorded in manifest.","No","0","None found","YES — no source/runtime use found","No byte-identical audit duplicate","UNVERIFIED — manifest text/title is not an audio-content check","UNMEASURED — no integrated-LUFS evidence","No reachable runtime use found","Mechanical: confirm the cue is dead, then remove the manifest row and file together; do not hide drift by renaming it."
"vo.news.tv.post_heist.1","assets/sfx/vo.news.tv.post_heist.1.mp3","MP3","9.247","Voice: ksqch. License/source field not recorded in manifest.","No","0","None found","YES — no source/runtime use found","No byte-identical audit duplicate","UNVERIFIED — manifest text/title is not an audio-content check","UNMEASURED — no integrated-LUFS evidence","No reachable runtime use found","Mechanical: confirm the cue is dead, then remove the manifest row and file together; do not hide drift by renaming it."
"vo.radio.ad.1","assets/sfx/vo.radio.ad.1.mp3","MP3","2.299","Voice: player. License/source field not recorded in manifest.","No","1","airstrip_smuggling; apartment; bada_bing_one; countryside_cabin; luxury_apartment; mansion; mansion_return; no_wake; silver_pines","No","No byte-identical audit duplicate","UNVERIFIED — manifest text/title is not an audio-content check","UNMEASURED — no integrated-LUFS evidence","No source-level issue; active-play receipt pending","Keep; verify audible content and loudness in the active scene."
"vo.radio.ad.2","assets/sfx/vo.radio.ad.2.mp3","MP3","2.351","Voice: player. License/source field not recorded in manifest.","No","1","airstrip_smuggling; apartment; bada_bing_one; countryside_cabin; luxury_apartment; mansion; mansion_return; no_wake; silver_pines","No","No byte-identical audit duplicate","UNVERIFIED — manifest text/title is not an audio-content check","UNMEASURED — no integrated-LUFS evidence","No source-level issue; active-play receipt pending","Keep; verify audible content and loudness in the active scene."
"vo.radio.ad.3","assets/sfx/vo.radio.ad.3.mp3","MP3","2.664","Voice: player. License/source field not recorded in manifest.","No","1","airstrip_smuggling; apartment; bada_bing_one; countryside_cabin; luxury_apartment; mansion; mansion_return; no_wake; silver_pines","No","No byte-identical audit duplicate","UNVERIFIED — manifest text/title is not an audio-content check","UNMEASURED — no integrated-LUFS evidence","No source-level issue; active-play receipt pending","Keep; verify audible content and loudness in the active scene."
"vo.radio.ad.4","assets/sfx/vo.radio.ad.4.mp3","MP3","2.429","Voice: player. License/source field not recorded in manifest.","No","1","airstrip_smuggling; apartment; bada_bing_one; countryside_cabin; luxury_apartment; mansion; mansion_return; no_wake; silver_pines","No","No byte-identical audit duplicate","UNVERIFIED — manifest text/title is not an audio-content check","UNMEASURED — no integrated-LUFS evidence","No source-level issue; active-play receipt pending","Keep; verify audible content and loudness in the active scene."
"vo.radio.song.1","assets/sfx/vo.radio.song.1.mp3","MP3","2.011","Voice: player. License/source field not recorded in manifest.","No","1","airstrip_smuggling; apartment; bada_bing_one; countryside_cabin; luxury_apartment; mansion; mansion_return; no_wake; silver_pines","No","No byte-identical audit duplicate","UNVERIFIED — manifest text/title is not an audio-content check","UNMEASURED — no integrated-LUFS evidence","No source-level issue; active-play receipt pending","Keep; verify audible content and loudness in the active scene."
"vo.radio.song.2","assets/sfx/vo.radio.song.2.mp3","MP3","2.116","Voice: player. License/source field not recorded in manifest.","No","1","airstrip_smuggling; apartment; bada_bing_one; countryside_cabin; luxury_apartment; mansion; mansion_return; no_wake; silver_pines","No","No byte-identical audit duplicate","UNVERIFIED — manifest text/title is not an audio-content check","UNMEASURED — no integrated-LUFS evidence","No source-level issue; active-play receipt pending","Keep; verify audible content and loudness in the active scene."
"vo.radio.song.3","assets/sfx/vo.radio.song.3.mp3","MP3","2.247","Voice: player. License/source field not recorded in manifest.","No","1","airstrip_smuggling; apartment; bada_bing_one; countryside_cabin; luxury_apartment; mansion; mansion_return; no_wake; silver_pines","No","No byte-identical audit duplicate","UNVERIFIED — manifest text/title is not an audio-content check","UNMEASURED — no integrated-LUFS evidence","No source-level issue; active-play receipt pending","Keep; verify audible content and loudness in the active scene."
"vo.radio.song.4","assets/sfx/vo.radio.song.4.mp3","MP3","2.769","Voice: player. License/source field not recorded in manifest.","No","1","airstrip_smuggling; apartment; bada_bing_one; countryside_cabin; luxury_apartment; mansion; mansion_return; no_wake; silver_pines","No","No byte-identical audit duplicate","UNVERIFIED — manifest text/title is not an audio-content check","UNMEASURED — no integrated-LUFS evidence","No source-level issue; active-play receipt pending","Keep; verify audible content and loudness in the active scene."
"vo.radio.song.5","assets/sfx/vo.radio.song.5.mp3","MP3","1.045","Voice: player. License/source field not recorded in manifest.","No","1","airstrip_smuggling; apartment; bada_bing_one; countryside_cabin; luxury_apartment; mansion; mansion_return; no_wake; silver_pines","No","No byte-identical audit duplicate","UNVERIFIED — manifest text/title is not an audio-content check","UNMEASURED — no integrated-LUFS evidence","No source-level issue; active-play receipt pending","Keep; verify audible content and loudness in the active scene."
